Fp2,Fp1,AF8,AF4,AFz,AF3,AF7,F8,F6,F4,F2,Fz,F1,F3,F5,F7,FC6,FC4,FC2,FCz,FC1,FC3,FC5,T8,C6,C4,C2,Cz,C1,C3,C5,T7,TP8,CP6,CP4,CP2,CPz,CP1,CP3,CP5,TP7,P8,P6,P4,P2,Pz,P1,P3,P5,P7,PO8,PO4,POz,PO3,PO7,O2,O1
112.8400728,138.8312205,101.483412,156.8470269,163.9580009,148.4698378,111.4940813,65.55081875,115.0410612,146.5664788,145.2964573,146.2241269,136.1656946,137.4394681,123.6295257,97.29647309,76.80773177,96.72343661,112.6909382,102.1218712,107.2488018,113.9149275,96.62816012,29.42103351,51.13202129,93.91619834,80.31149986,83.90207316,84.86826107,67.82814619,39.21701538,26.93273037,31.99138494,32.21665403,62.0755348,60.09108087,60.05342872,49.26313305,40.5061949,28.22092873,26.95166465,38.66533376,43.8900979,45.38370393,47.73164666,44.15643263,38.3122851,37.09871523,31.01087058,27.73351831,44.18236415,49.06456544,39.65372746,36.86696956,29.14741048,44.31726203,34.19914658
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.11564474,71.46809578,38.26317084,67.41529392,70.37112517,75.26855919,69.48405822,23.88948037,48.84860029,49.66686149,54.53997333,56.77372832,46.96654605,59.97271629,69.33992637,50.81434876,27.80441674,38.74260158,38.46426284,41.26683188,43.28450435,43.04315595,38.84513217,13.08508224,20.13243436,29.06471629,22.42020131,30.59251201,38.471832,34.35894563,26.93809748,23.30715135,13.02505597,19.93929313,21.7468633,21.60822136,25.88476113,28.72467004,27.65002868,21.89300699,21.99978618,13.08106718,20.69289058,21.29107043,21.47718709,22.90009889,22.39303407,22.1607885,23.18800069,21.88799417,18.44854716,20.45389019,21.1445419,20.22393377,23.02553388,17.47214334,15.29918437
46.59798989,65.95997802,45.10066608,45.15945516,82.13517784,47.12867899,41.43058772,44.02153595,44.60180234,44.66827169,44.24400173,44.83312538,49.74090279,49.64926575,45.06890488,38.78937984,39.06025191,39.61867855,40.15062201,44.1879853,51.10882446,51.5415076,38.49059868,23.20519772,29.03841925,38.60066987,28.82173235,36.25226745,38.20525875,65.96795208,30.90042686,30.22366033,21.6655888,22.70611474,22.89891171,23.84954291,25.17683743,33.7576975,32.3197616,28.92288552,30.06242415,21.99330445,22.1704021,22.51999222,24.34706564,24.40730216,27.03078207,27.00797449,27.13374386,26.90569575,21.61398454,22.95789344,24.3568061,26.18996239,26.55443427,21.09507596,26.34167399
44.85737903,30.67462576,54.01050384,50.48513295,51.48087717,39.96037679,32.06315551,47.72778561,48.35639038,48.91317895,58.38844853,56.87305005,45.53955576,39.77269572,25.29404622,24.20116266,46.08960149,62.63114823,64.68870509,63.70951666,47.3185603,36.98950595,35.10954307,36.62513892,39.81251459,57.74433902,66.42601495,65.32760114,60.77676474,54.15871841,24.56915458,15.62456559,40.63300946,42.93646434,69.36441746,70.76072537,73.7108706,80.60671947,77.41960115,50.68582751,43.30834137,65.40009246,67.17628863,67.18808711,72.19487241,85.40691959,79.14205706,77.59335445,77.18893658,70.73836587,64.28929565,69.97902816,87.57654186,89.23470155,88.7484505,71.37128571,90.8443608
33.31204892,40.57235826,31.69823859,42.59675412,51.23864114,54.6597375,37.19155661,28.11015607,39.86662224,55.2328943,57.04764835,61.27056105,73.90934685,73.5912583,48.40047258,39.20003656,39.08514469,65.5760071,78.0275998,90.93367027,86.55402708,88.55541361,56.65768654,36.45535494,42.67036504,71.59178654,87.2308905,102.1137484,99.66565075,75.85254094,53.37011442,50.19469518,51.54346015,52.35993042,81.05725585,89.77192714,104.8913004,104.6064423,93.01756956,59.53134445,52.47795579,85.21377151,90.38057215,96.8370302,96.46564539,117.4249058,117.2153841,121.851173,81.96368249,74.67843215,91.74902289,104.7622376,124.082923,117.9178252,107.5685797,97.56504629,96.50323721
57.20433686,62.29419522,47.71927667,70.45525413,76.28803355,79.24803774,69.02467839,47.39679009,48.98323246,70.56707951,72.51170477,76.65416438,74.72753099,73.94623537,72.1789136,66.70058665,47.48029097,69.62222652,65.98462607,65.26058929,72.63617504,73.16918917,70.77696158,46.04418865,46.88147337,56.17924233,63.7119453,66.27279323,69.69858022,71.74372631,62.64345038,60.64020041,52.84430753,55.49196384,57.77066705,57.93881764,64.36842398,66.94088048,66.4164448,62.5233139,61.71903905,54.65661998,55.96788164,56.71967536,57.76960148,62.67578839,65.1441578,64.23571291,62.74561102,61.86642896,55.48049934,56.96066438,61.50845626,62.59893169,61.8666839,57.85390469,60.31408811
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.82084622,60.61729549,59.52441044,68.24945143,71.52832885,62.61416726,50.81197902,51.2553499,68.33062337,69.57651436,68.08414079,67.4921879,63.68626028,43.88756709,42.5701431,36.01646555,45.03038914,55.02561467,66.77962673,71.45211421,52.53552772,53.48798997,34.12654578,27.34021249,41.0203328,55.68896075,62.21433807,76.13032574,59.38832325,58.91173591,45.59351298,47.5758133,36.7863024,40.29640456,51.24246441,70.65673283,71.57080607,64.7566463,54.88627075,51.5607059,49.22668895,37.64412951,40.28431852,56.82836822,59.0320823,59.31856578,57.88290433,52.54937515,52.15245589,51.51613826,38.35108803,56.70879455,65.73808643,55.7405455,48.47196291,46.46888423,49.00751661
48.11699297,49.93242856,46.94107986,46.24785006,45.99754674,45.89427807,47.44304231,43.61193979,42.70479951,42.21952624,44.00251786,44.29179324,42.7755543,43.48202757,43.79987771,38.56263401,38.20844106,36.68197187,36.59758081,42.14571263,33.45603056,35.13914654,33.60825979,31.65945173,36.46414441,34.01020898,32.6160986,30.92683028,31.68640127,30.1731068,30.21090634,17.55113589,30.98349852,32.46753169,30.7200046,31.03738598,30.50934498,30.26564893,29.71687529,29.53346826,29.05024232,29.84992286,30.1258174,30.06614663,30.1359031,29.97037903,29.84098996,29.44392919,29.38442721,28.86237958,29.86245978,29.72329203,29.74672033,29.93637577,29.57429533,29.58460998,29.29659476
