Fp2,Fp1,AF8,AF4,AFz,AF3,AF7,F8,F6,F4,F2,Fz,F1,F3,F5,F7,FC6,FC4,FC2,FCz,FC1,FC3,FC5,T8,C6,C4,C2,Cz,C1,C3,C5,T7,TP8,CP6,CP4,CP2,CPz,CP1,CP3,CP5,TP7,P8,P6,P4,P2,Pz,P1,P3,P5,P7,PO8,PO4,POz,PO3,PO7,O2,O1
0.146405421,0.122153468,0.13799831,0.116127539,0.066626725,0.081719397,0.157973508,0.102859179,0.12766753,0.04122893,0.043683765,0.072843559,0.078761253,0.063917892,0.155232968,0.168132349,0.078761121,0.085077233,0.059717927,0.064189701,0.068596901,0.092360046,0.063730962,0.142998323,0.136057278,0.106496339,0.107106408,0.109719582,0.096919455,0.059289275,0.071671119,0.181712382,0.224255068,0.21969689,0.070833646,0.080997689,0.060591861,0.128745441,0.164856632,0.167029961,0.155926327,0.265320504,0.251741169,0.209895771,0.163430274,0.164684369,0.14300881,0.158145377,0.144133328,0.136008817,0.205069439,0.196532484,0.192686476,0.133921889,0.135462023,0.233301994,0.214584979
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.227797523,0.170783312,0.250862049,0.170934527,0.108763563,0.110490551,0.173016187,0.211758327,0.165460087,0.156097629,0.131309611,0.136733029,0.156336285,0.133533166,0.160593502,0.092188141,0.077235597,0.169360512,0.165086247,0.098104103,0.180387058,0.184323304,0.171571348,0.200492987,0.116539575,0.105111683,0.093625517,0.110660218,0.179959331,0.156246844,0.047817857,0.202099025,0.191354269,0.12174241,0.1397522,0.226010755,0.117442417,0.043741197,0.04454,0.157504572,0.166177332,0.182665751,0.153924841,0.240038009,0.220735175,0.123782584,0.149392372,0.175392593,0.172360682,0.170619296,0.096492571,0.156126158,0.187127754,0.147599255,0.102942441,0.080244617,0.101772069
0.480475317,0.380588414,0.499896442,0.457030646,0.506254336,0.452966921,0.313594216,0.466624868,0.480042695,0.482812884,0.477591679,0.472593656,0.461075397,0.462025226,0.464423121,0.326048086,0.43437129,0.453643267,0.435111453,0.481105987,0.495582659,0.515150326,0.37720125,0.343432509,0.378475537,0.455215843,0.394625755,0.339311556,0.363435325,0.34279245,0.178908096,0.22874537,0.265404576,0.240363431,0.255587411,0.267359664,0.267469674,0.316091539,0.307921977,0.237016049,0.21928299,0.211407961,0.197922582,0.263922929,0.164397025,0.172878764,0.246130358,0.280533757,0.226581087,0.228791653,0.180919276,0.256867873,0.171569564,0.229967668,0.244958748,0.166373338,0.227229909
0.379680294,0.225361249,0.270905986,0.364244093,0.410360822,0.434253071,0.310210756,0.469665613,0.474833853,0.421695562,0.495086914,0.541228573,0.461763939,0.410461667,0.393893855,0.386599349,0.466843585,0.443302238,0.466034745,0.465793979,0.44697414,0.355333139,0.336539935,0.354678205,0.394755096,0.423300975,0.393689402,0.389765478,0.406014908,0.429896371,0.423464714,0.425532099,0.421879248,0.457309793,0.394677419,0.392794438,0.386593154,0.406796332,0.438628409,0.401249919,0.402623778,0.348832041,0.327265976,0.35665113,0.349264223,0.411313278,0.330634398,0.338550416,0.329272943,0.394965021,0.385511825,0.327551713,0.256306948,0.147319429,0.142954782,0.300201145,0.172648446
0.134155018,0.266478523,0.255809116,0.247479051,0.351658755,0.346110913,0.269703266,0.218881531,0.355110789,0.314079168,0.328135268,0.372155128,0.299351473,0.319013019,0.232280351,0.287647534,0.372089398,0.385449768,0.412569885,0.475033266,0.419806327,0.456085166,0.351281912,0.334268298,0.361601576,0.351283767,0.415334092,0.390565102,0.496159548,0.460506523,0.366604033,0.398221877,0.197343292,0.166299891,0.365557764,0.42948753,0.437899217,0.472382689,0.46592597,0.414882229,0.41212997,0.415661244,0.30978693,0.326741206,0.340942407,0.323040613,0.313476917,0.346513549,0.369361128,0.399234156,0.33186728,0.359807258,0.355786033,0.348091408,0.194922132,0.268293271,0.235298977
0.248590999,0.285457521,0.357698016,0.308569548,0.322061139,0.368143976,0.319542384,0.281704501,0.317162234,0.302732453,0.275815912,0.28781276,0.286570656,0.298347803,0.313191597,0.312969413,0.287267988,0.284840974,0.308160697,0.242464814,0.237776892,0.236041519,0.237352818,0.275879657,0.261105022,0.288880856,0.247978293,0.229195132,0.233926278,0.246238578,0.324676132,0.338300768,0.223393882,0.242094196,0.247641008,0.24939342,0.296767319,0.276940428,0.276646646,0.339267758,0.363617326,0.205005834,0.234941024,0.236476948,0.226868004,0.292307262,0.295289874,0.286878444,0.291864706,0.342295702,0.231325454,0.244862276,0.309683375,0.305485273,0.337805579,0.268055304,0.314680365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.446446693,0.418619663,0.3128845,0.498908303,0.456452855,0.48270901,0.438710718,0.39793301,0.496628386,0.461003215,0.553782102,0.539288135,0.514573573,0.405504006,0.406052137,0.26056452,0.322331714,0.309512558,0.529994514,0.40727624,0.412430925,0.309333902,0.182986461,0.385719533,0.38169319,0.288810824,0.464925243,0.380613058,0.346788208,0.301747262,0.317611123,0.253713431,0.418274202,0.309684744,0.357694624,0.277012826,0.298509519,0.3146019,0.222337608,0.194729595,0.222872293,0.324119497,0.290983067,0.291667047,0.208583345,0.258533474,0.299178298,0.281646935,0.277729694,0.279102625,0.248235563,0.257967583,0.252246208,0.310118154,0.250089541,0.270130433,0.274019605
0.169498734,0.188529385,0.176888737,0.167147826,0.143542269,0.212641676,0.227899653,0.136525866,0.190753321,0.160069534,0.193177928,0.19226165,0.242468546,0.196299419,0.19891321,0.198377543,0.107724124,0.138983024,0.218519049,0.168669844,0.101823734,0.18413803,0.158595829,0.142124897,0.097226644,0.139455109,0.130921521,0.149040354,0.107526848,0.112873472,0.127449878,0.25849347,0.154900717,0.165020545,0.128183136,0.129093276,0.126651326,0.153971622,0.088015337,0.149603851,0.127333346,0.08891283,0.131145769,0.117656888,0.101243962,0.103870983,0.144388373,0.15247455,0.123997528,0.130338039,0.104203429,0.116322617,0.112055719,0.1294132,0.15833046,0.133429777,0.129544023
