Fp2,Fp1,AF8,AF4,AFz,AF3,AF7,F8,F6,F4,F2,Fz,F1,F3,F5,F7,FC6,FC4,FC2,FCz,FC1,FC3,FC5,T8,C6,C4,C2,Cz,C1,C3,C5,T7,TP8,CP6,CP4,CP2,CPz,CP1,CP3,CP5,TP7,P8,P6,P4,P2,Pz,P1,P3,P5,P7,PO8,PO4,POz,PO3,PO7,O2,O1
45.41832669,45.99156118,45.78313253,47.80876494,47.16981132,41.84100418,40.29126214,47.41035857,46.37096774,44.8,46.8,48.24902724,42.43697479,41.25,41.63090129,39.63133641,44.82758621,44.49339207,43.72294372,48.20717131,41.17647059,41.55251142,42.03539823,37.56097561,38.05309735,44.25531915,38.99082569,33.94495413,33.7962963,32.42009132,32.22748815,30.66037736,34.32835821,35.40669856,33.49056604,33.33333333,30.31674208,30.98591549,31.81818182,31.98198198,33.33333333,32.66331658,32.67326733,33.65853659,32.05741627,29.90654206,28.07881773,26.60098522,26.9035533,27.31958763,31.95876289,32.35294118,28.01932367,27.5862069,27.36318408,31.34328358,27.91878173
40.89552239,34.49367089,38.86255924,37.82234957,39.09348442,37.95180723,36,39.29618768,40.82840237,41.44927536,41.24293785,38.06818182,37.35955056,38.10888252,36.66666667,36.47416413,36.71641791,36.59217877,34.83146067,33.9673913,36.14775726,37.04735376,36.1878453,35.81267218,35.14986376,36.38814016,33.50923483,32.37597911,36.5535248,38.52040816,33.33333333,32.89473684,32.46445498,31.83962264,31.7961165,32.60340633,33.5,35.60090703,33.48519362,30.6345733,29.3064877,29.37062937,28.94117647,28.9044289,29.6037296,27.83018868,27.21382289,27.40899358,27.42980562,27.71855011,29.6803653,27.50582751,25.40540541,28.57142857,29.08163265,29.44038929,24.51790634
28.10810811,27.53623188,31.1827957,30.70175439,30.90909091,36.44859813,30.9178744,26.04166667,35.32110092,36.06557377,33.74485597,33.2,36.70411985,35.92592593,31.85840708,32.44444444,28.38427948,32.9787234,32.77591973,33.66336634,35.88850174,35.395189,33.45864662,25,28.13688213,30.26315789,29.96845426,33.22884013,33.5443038,29.90353698,29.32862191,31.09540636,29.13669065,28.72727273,29.39297125,30.03194888,32.81733746,31.30699088,30.18867925,28.29581994,27.18120805,28.22299652,28.57142857,28.04054054,28.76254181,29.35153584,28.81355932,26.82926829,27.6816609,29.2358804,25.49800797,30.38461538,26.14107884,27.97202797,28.41328413,25.35211268,30.04484305
44.36860068,46.81528662,44.26229508,41.66666667,41.23376623,47.28915663,45.91194969,44.02515723,43.35443038,43.65325077,44.44444444,39.01639344,39.93710692,40.56603774,43.88714734,43.42507645,43.26018809,41.15853659,38.3480826,38.48396501,36.49425287,37.24928367,41.64133739,40.1179941,43.82716049,38.95348837,37.46397695,36.28318584,35.15850144,34.51086957,31.46666667,33.42465753,36.52173913,36.18233618,36.57142857,36.44067797,35.12747875,35.27777778,34.33242507,33.33333333,33.33333333,35.67251462,35.54913295,36.07954545,37.21590909,36.4640884,36.06557377,35.2303523,34.9862259,33.33333333,35.81661891,37.64044944,35.81267218,36.63911846,34.62603878,37.81512605,36.23978202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.54166667,41.44486692,42.54545455,42.57028112,43.25396825,41.92307692,45,39.40520446,40.99616858,41.70040486,38.8,39.6,39.76377953,43.18181818,41.08527132,40.33613445,35.91836735,30.86956522,39.11290323,37.32718894,39.82683983,42.03539823,35.24590164,34.50704225,33.46153846,33.05084746,40.0862069,30.5,37.20930233,34.25925926,32.7510917,33.48017621,27.05882353,30.34188034,30.20408163,31.87772926,31.70731707,30.41666667,26.16033755,24.78632479,26.80851064,27.38589212,28.75536481,26.8722467,25.19379845,27.69230769,28.18532819,26.79245283,27.20306513,26.33587786,28.63247863,25.43859649,24.38016529,29.00763359,26.21722846,28.38427948,26.5625
42.44186047,45.59585492,43.52941176,47.12643678,46.11111111,45.3038674,46.27659574,41.95402299,43.10344828,46.82080925,44.91017964,44.84848485,42.7672956,47.75280899,46.11111111,46.32768362,45.29411765,42.68292683,43.37349398,46.01226994,41.875,42.58064516,43.22580645,41.61490683,43.63636364,43.20987654,46.25,43.47826087,43.67088608,44.30379747,44.93670886,37.67123288,43.39622642,41.46341463,45.85987261,43.42105263,42.67515924,44.375,42.7672956,43.67088608,42.94871795,42.48366013,44.44444444,46.05263158,43.33333333,43.33333333,44.87179487,44.87179487,44.09937888,45.22292994,46.66666667,44.44444444,43.50649351,44.07894737,45.45454545,43.79084967,43.58974359
31.3304721,34.63203463,28.87931034,30.36437247,29.67479675,34.16666667,34.30962343,30.21276596,30.12552301,30.24193548,29.04564315,30.29045643,29.46058091,31.02040816,33.60655738,32.66932271,30.472103,29.04564315,28.33333333,28.87029289,29.43722944,30.73770492,32.37704918,28.1512605,29.53586498,25.83333333,26.27118644,29.28870293,28.1512605,29.62962963,30.20408163,30.73770492,27.91666667,28.81355932,28.68852459,29.218107,30.16528926,28.33333333,29.16666667,31.09243697,30.70539419,27.91666667,28.39506173,28.92561983,28.68852459,29.70711297,29.16666667,28.21576763,28.80658436,28.99159664,29.04564315,27.16049383,28.87029289,28.09917355,28.80658436,28.97959184,29.66101695
26.48148148,28.62669246,25.04409171,26.6536965,26.81992337,29.31392931,27.86259542,27.39965096,26.67814114,27.17391304,27.03862661,29.91631799,30,29.46236559,31.21019108,30.54393305,27.78904665,28.40375587,27.5462963,30.17241379,28.98876404,29.20353982,29.43820225,27.70448549,25.67567568,27.64857881,28.36676218,28.85572139,29.342723,28.24427481,28.33787466,27.22222222,23.44322344,22.05882353,26.43312102,25.3968254,28.4457478,28.49162011,24.92307692,27.5147929,27.92792793,21.50943396,24.11347518,24.65753425,25.91362126,28.38709677,26.19808307,25.99388379,25.3776435,28.44036697,22.44094488,24.83221477,25.08474576,25.70532915,25.54517134,20.56451613,24.59546926
35.95317726,34.51612903,39.07407407,36.6726297,34.52380952,35.64189189,33.60790774,38.60640301,38.72180451,36.94029851,36.89138577,36.44688645,36.22183709,36.53516295,33.00165837,33.83333333,39.04761905,38.62332696,36.82170543,35.74297189,36.08445298,36.64122137,34.6975089,37.9241517,39.10505837,36.98630137,35.71428571,36.93877551,36.34577603,35.31669866,35.10848126,35.42857143,28.66894198,28.57142857,30.4136253,32.33944954,32.94392523,33.00733496,24.3902439,33.58585859,35.26785714,26.43678161,27.96934866,26.35658915,26.71755725,26.64092664,29.00763359,28.83211679,28.93772894,32.47863248,25.6097561,26.45914397,27.55905512,28.75536481,24.63054187,25.40983607,22.22222222
