Fp2,Fp1,AF8,AF4,AFz,AF3,AF7,F8,F6,F4,F2,Fz,F1,F3,F5,F7,FC6,FC4,FC2,FCz,FC1,FC3,FC5,T8,C6,C4,C2,Cz,C1,C3,C5,T7,TP8,CP6,CP4,CP2,CPz,CP1,CP3,CP5,TP7,P8,P6,P4,P2,Pz,P1,P3,P5,P7,PO8,PO4,POz,PO3,PO7,O2,O1
0.169509353,0.10392004,0.106111627,0.241668695,0.339363709,0.326035801,-0.019658674,0.097962384,0.187358711,0.240545613,0.264242067,0.297602641,0.340358113,0.355562521,0.259423247,0.051188949,0.183002438,0.213666936,0.20106828,0.183028373,0.161366624,0.218878397,0.210867093,0.15572128,0.171044922,0.207532914,-0.049970465,-0.010386512,-0.084920166,-0.029754275,0.123983345,0.189480863,-0.365952505,-0.379514279,-0.203521974,-0.123433253,-0.184442204,-0.161602975,-0.115566856,0.029486977,0.143990841,-0.434475003,-0.298345984,-0.219103591,-0.210440415,-0.274059934,-0.248098728,-0.322784437,-0.32008015,-0.315624423,-0.181148512,-0.175830178,-0.274239852,-0.333901411,-0.266681527,-0.315940161,-0.280175553
-0.868224934,-0.885396988,-1.246187763,-1.354778393,-0.978305525,-0.003638648,-0.734032164,1.572945947,0.71456001,0.527564207,2.214693551,2.459502853,1.265471279,0.767739412,-0.236272741,-1.499176957,2.618199448,1.517815179,1.871092758,1.96006511,1.037885428,0.710286831,0.37743812,-0.229176719,0.12274302,0.131343243,-0.678182024,-0.490034286,0.061388396,-0.042430371,-0.599594512,-0.740583368,-0.107886194,-0.077144956,-0.097689006,-0.20320296,-0.354602776,-0.371424922,-0.598864362,-0.625409327,-0.661916845,-0.124634315,0.001876749,-0.020494149,-0.273762841,-0.58216436,-0.635076944,-0.646981959,-0.665651835,-0.603920549,-0.005297842,-0.200539306,-1.109220304,-0.756119352,-0.825769821,-0.009913754,-0.815251037
-0.440496915,-0.429112213,-0.435346687,-0.258185355,-0.327161197,-0.390150467,-0.181511178,-0.403588215,-0.066601618,-0.111475702,-0.09213072,-0.090186327,-0.198274657,-0.184646824,-0.218212063,-0.140695788,-0.233975228,-0.158131979,-0.131692365,-0.022100821,0.036369959,-0.021577463,0.244062807,-0.324733667,-0.253410825,0.076436491,-0.093706882,-0.088863174,-0.171301353,-0.168249729,-0.120890138,-0.136393455,-0.430479204,-0.456655042,-0.231930267,-0.106784923,-0.162796154,-0.178573939,-0.539555642,-0.349427817,-0.332759179,-0.23271429,-0.27513812,-0.217002605,-0.168046842,-0.281907224,-0.398303657,-0.496323397,-0.187486577,-0.260294606,-0.521818569,-0.408481034,-0.537982057,-0.502544712,-0.189913974,-0.689635808,-0.528229685
1.876974838,1.937093587,1.766204371,3.130724423,2.858961209,2.501084045,2.342343646,1.280228114,0.981944003,-2.75671806,-3.070230808,2.866675466,2.131974655,2.33887505,2.772995011,2.93229776,1.242586408,2.771619288,-2.876366784,-1.796241178,-2.354966467,1.854208065,2.836284724,0.348487832,1.192062105,-0.714439764,-1.642022104,-1.491630826,-1.742437447,-2.540090896,-2.683011852,-3.002181881,-3.11358747,2.901001942,-2.952512062,2.653156889,-2.925465929,-2.493315676,-2.581021509,-2.820637079,-3.006632269,2.891841734,2.790904847,2.72900312,-3.062990893,2.598869516,-2.885927952,-2.990130581,-2.756173034,-2.722104777,2.963374242,3.132167069,3.019100802,-2.755445532,-2.819912376,-3.054631044,3.026661567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.448610335,0.05518015,0.275569464,-0.193966127,0.223753976,0.414180379,0.208648843,0.834708625,0.785384301,-0.093158172,0.044820838,0.105200918,0.146528151,0.179844372,0.008782738,0.292205275,-0.381689883,-1.130814281,-0.130763631,-0.407244462,-0.686131287,-0.797096259,1.006048856,2.851271292,1.34818033,-0.968360169,-0.270284297,-2.637309949,-0.654316033,-0.860056562,-0.320199042,-1.077776376,-0.657312387,-2.832181509,-0.569792257,-1.863003929,-1.466270163,-1.19247359,-0.922325224,-1.535863814,-1.633068636,-0.825656108,-0.969442564,-0.403756825,-1.045128361,-1.057266471,-1.039561688,-1.15835493,-0.968111737,-1.223373063,-1.632241759,-0.989517514,-1.407281504,-1.075474721,-1.087585918,-1.378661785,-1.607671328
-0.412144326,0.078830651,-0.533761811,-0.376305999,-0.35288372,-0.012290764,0.017904115,-0.464917657,-0.516419552,-0.174664488,-0.021470129,-0.159388029,-0.143659868,-0.129413999,0.00048921,-0.311540131,-0.568572431,-0.313652241,-0.33169212,-0.288565393,-0.243774013,-0.124969951,-0.194373146,-0.568727607,-0.731543376,-0.39394633,-0.721900661,-0.325228865,-0.291278457,-0.432055553,-0.555070082,-0.637254748,-0.636595004,-0.645707255,-0.77041831,-0.61520198,-0.440561619,-0.514954607,-0.462706471,-0.306537295,-0.436213855,-0.617048907,-0.686603892,-0.72715418,-0.727213886,-0.445756347,-0.420648577,-0.28695588,-0.476130081,-0.52254855,-0.679910406,-0.739309485,-0.488099278,-0.320522737,-0.371247566,-0.640584849,-0.414538119
-0.180578764,-0.038962892,0.040389398,-0.151187242,-0.147536216,-0.256009596,-0.131232755,0.129605866,0.120574211,-0.232075637,-0.120000483,-0.202531402,-0.476284018,-0.448783144,-0.370494983,-0.333476998,0.054572788,-0.381631588,-0.370417707,-0.639670544,-0.355086143,-0.458785409,-0.361092178,-0.75626108,-0.041761808,-0.434375996,-0.499024388,-0.575629616,-0.712270469,-0.708948372,-0.438261628,-0.412195014,-0.803021816,-0.620303851,-0.735626272,-0.717198802,-0.641906656,-0.692612442,-0.713660656,-0.446174584,-0.509917172,-0.841993045,-0.752204397,-0.725751589,-0.636531378,-0.721466963,-0.687261844,-0.672707405,-0.659428886,-0.583400017,-0.720956104,-0.709269122,-0.706895085,-0.710394191,-0.518926189,-0.692280815,-0.653650474
-0.146038267,-0.463135473,-0.277235549,-0.441035467,-0.46566472,-0.659652682,-0.447818106,-0.187063869,-0.276246593,-0.40770636,-0.498889145,-0.61232159,-0.591153909,-0.751690409,-0.522806716,-0.559314838,-0.515754958,-0.281424373,-0.345785057,-0.672369462,-0.707386862,-0.71692639,-0.687498973,-0.412959417,-0.483261264,-0.467248998,-0.56634314,-0.359319562,-0.439900475,-0.519068725,-0.456457692,-0.374211522,-0.493372141,-0.493883015,-0.579864026,-0.580010799,-0.707854917,-0.534489475,-0.576857593,-0.486065154,-0.535300788,-0.497123938,-0.590583503,-0.570170735,-0.599810983,-0.644661111,-0.618675277,-0.609956645,-0.55554593,-0.479248691,-0.486552519,-0.583358899,-0.748520427,-0.518844215,-0.577081625,-0.548899019,-0.618318519
-0.477229483,-0.329663595,-0.492513282,-0.519640191,-0.303388099,-0.278487799,-0.428324614,-0.511453531,-0.530915071,-0.43398424,-0.496789759,-0.186600216,-0.18126309,-0.176642525,-0.108965724,-0.131585724,-0.569023636,-0.538703544,-0.487517965,-0.146547309,-0.16875968,-0.197287067,-0.226316821,-0.939932749,-0.701411652,-0.644802151,-0.694965118,-0.14434135,-0.167224104,-0.124946205,-0.155107142,-0.181955403,-0.871234416,-0.969391436,-0.765031619,-0.690658881,-0.486219337,-0.413700393,-0.60703317,-0.343363609,-0.334555044,-0.783665397,-0.876718953,-0.899567894,-0.889412932,-0.903148831,-0.57180591,-0.679002596,-0.670042063,-0.534870179,-0.851149957,-0.898580157,-0.911101339,-0.73152209,-0.997166851,-0.924704903,-1.012265035
